冷轧纵切钢带,热轧卷板,热轧工字钢,热轧H型钢,热轧花纹卷板,冷成形纵切钢带,热镀锌钢卷,冷成形钢卷,热轧酸洗钢卷,热轧槽钢,热轧盘条,盘螺,开平板,热轧纵切钢带,热轧带肋钢筋,热轧酸洗纵切钢带,热镀锌钢板,C000064347,C000064474,C000045458,C000039499,C000056035,C000020245,C000045426,C000045466,C000045406,C000045450,C000005352,C000045716,C000003529,C000045464,C000062897,C000045448,C000062760,C000005103,C000062404,C000047736,C000003951,C000043992,C000044055,C000044076,C000005112,C000064753,C000066629,C000043718,C000062393,C000045421,C000045451,C000003742,C000005106,C000044017,C000045445,C000061202,C000020177,C000044001,C000046633,C000045433,C000039359,C000045439,C000049683,C000065690,C000003732,C000003869,C000029729,C000061124,C000006010,C000003921,C000045778,C000049187,C000048866,C000003865,C000005634,C000003992,C000066617,C000048174,C000043829,C000043994,C000041948,C000044026,C000043981,C000046852,C000049697,C000009707,C000005533,C000045621,C000005902,C000068176,C000043940,C000003554,C000045413,C000047704,C000063052,C000045434,C000003885,C000043987,C000060930,C000044054,C000045419,C000043905,C000049295,C000003877,C000049115,C000005080,C000003966,C000063035,C000064461,C000005007,C000058971,C000053125,C000038361,C000048978,C000043900,C000068206,C000062912,C000064423,C000005207,C000067848,C000003879,C000056089,C000054665,C000039354,C000056497,C000063993,C000044906,C000049198,C000062966,C000062481,C000005082,C000045441,C000045431,C000004033,C000045430,C000042437,C000068326,C000060822,C000065106,C000045463,C000034843,C000045423,C000068268,C000045442,C000005879,C000048925,C000048977,C000063918,C000045808,C000068371,C000067148,C000006073,C000064360,C000009905,C000045806,C000045446,C000044023,C000062226,C000003968,C000064980,C000039382,C000021283,C000045462,C000065674,C000005709,C000009747,C000068415,C000062968,C000043799,C000051757,C000064588,C000064610,C000066868,C000009916,C000044249,C000062279,C000056042,C000005742,C000067698,C000065510,C000043925,C000046080,C000045440,博兴县,邹平市,岱岳区,泰山区,滨城区,沾化区,肥城市,新泰市
-0.144156,-0.10075701,0.001151966,-0.093451865,-0.030749196,-0.046441674,-0.036754455,-0.046400964,-0.17927806,-0.00042767,-0.087547876,-0.19279012,0.13332647,0.08918644,-0.21615204,-0.14708075,0.070825964,0.19160326,0.087115176,0.04495015,0.13792114,0.14398552,0.12392715,-0.010867609,0.049241994,-0.011898768,-0.002307738,0.12199212,-0.11803263,0.089209974,0.11810259,0.09734598,0.034112543,-0.022325767,0.29500395,0.07205951,0.21673785,0.09415082,0.11485054,0.06292246,0.05317694,-0.22953047,0.10587397,0.13739124,0.012182871,0.1449404,0.08526391,-0.07371996,0.113010146,0.18954863,0.42410028,0.21158992,-0.11435334,0.11589429,-0.013596053,0.40968212,0.1649517,0.067621276,-0.034929212,0.051941194,0.27426437,-0.009645731,0.25508967,0.16800068,0.10307256,0.053879153,0.12138662,0.053023003,0.12006531,0.072807975,-0.063063726,-0.059983887,0.17655264,0.2021067,0.07577233,-0.012656377,0.041016404,0.12659371,0.23842223,0.10709873,0.32165018,0.020669958,0.07810086,0.17196868,0.10391394,0.10776817,0.2321317,0.31116152,0.06846667,0.16952454,0.22437531,-0.093541525,0.09195757,0.15596752,0.19196229,0.0663983,0.105095476,0.023277562,-0.13498873,0.08684842,0.17155123,0.086732805,-0.02002294,0.22733168,0.18274596,-0.1229722,0.10410203,0.07516176,0.36766458,0.030735627,-0.09316824,0.17153949,0.048483577,0.077893294,-0.24252835,0.056396507,-0.35976243,0.18624789,-0.0487168,0.19835456,0.12872572,0.025000969,0.31337962,0.11476009,-0.22026365,-0.039283022,0.052050065,0.06750486,-0.17571855,0.31958643,0.18516487,0.02635955,-0.11888923,-0.15389282,0.19260985,0.16236046,0.2787703,0.11678497,0.13115035,0.14597923,0.014405378,-0.07358604,0.054143228,0.15933979,0.017477829,0.20742019,-0.18847622,0.3123016,-0.097740844,0.052717965,0.15864491,0.0799486,-0.3280184,0.0804979,-0.039949343,0.12038843,0.004453322,-0.061275017,0.1618306,0.17889488,0.063520506,-0.060566716,-0.09749358,-0.44522768,-0.29736087,0.07629438,-0.09482304,-0.2433234,-0.14924437,0.11907764,-0.15617625,-0.1664166,-0.17062503,0.0614076,0.051305078,0.21900137,-0.28293067,-0.40692064,-0.010862989,-0.5372513,0.1554816,-0.10388316,0.021741996,0.15170851,-0.2935076,-0.3562779,0.02635304,0.001168234
-0.11725414,0.020428587,0.14609915,0.021019727,0.15371193,-0.22859856,0.022010626,0.011365207,0.083194576,0.014776047,0.04717896,0.2966525,-0.011201484,-0.08162575,-0.2456104,-0.16787778,0.20582886,0.10589013,0.054996178,0.023969414,0.15428598,0.17210126,0.1340874,0.04503002,0.17064272,-0.101767704,0.002769477,0.004401237,0.19415583,0.033317912,0.018899774,0.05830297,-0.008880879,0.27407482,0.12912177,0.065934576,0.020080524,0.003884792,-0.019643432,-0.10513746,-0.21623905,-0.17671801,-0.082750216,0.097024746,0.13360852,0.1885111,0.013451765,0.33294976,0.010501698,-0.06330307,-0.046550833,0.016512359,0.046002444,0.05077111,0.09366658,0.018436888,-0.08667606,0.024457814,0.11033317,-0.051347382,-0.10839248,-0.049116727,-0.06261266,0.08076088,0.07399825,0.05160744,0.12340448,0.034878742,0.052575693,0.017404431,0.003161622,-0.006343019,0.11451286,0.254119,0.07634869,0.07373906,0.24576455,0.0977151,0.055300057,0.003669102,0.08997607,0.15251078,0.16296558,0.12306777,-0.005874929,0.03786083,0.1254978,-0.101853885,-0.04041237,0.04241721,0.08274893,0.29707402,0.07441458,0.043685015,0.011925741,0.1361704,-0.101210885,0.17315204,0.25039268,0.13643768,0.011254669,0.25998744,0.06531551,0.20194879,0.023319898,0.39824802,-0.015978368,0.11472553,0.17703556,0.027765406,0.22163671,0.29678905,0.18383989,0.11205087,-0.093995035,-0.07065657,-0.015826698,0.04301759,-0.026327368,0.1827604,0.2584215,0.23002546,0.14750697,0.035065237,0.43721414,-0.16989423,0.2345492,-0.00987238,0.33673233,-0.09307943,0.18661104,0.12813057,0.17680943,0.11865788,0.12523483,-0.14076543,0.123641685,0.16846542,0.24349889,0.38354903,0.23576629,0.62529707,0.43610042,0.04701162,0.10757361,-0.032220468,-0.054167513,0.3132995,0.1438971,0.40045226,-0.3646848,0.02737031,0.11342247,0.006195536,0.27468276,0.3812389,0.16896623,0.14292733,0.16725048,0.17297965,0.053231463,0.076748215,0.37727773,0.24629489,0.054072164,0.20822492,0.4326753,0.4894769,-0.29907563,0.016153013,-0.10952635,0.65138996,0.57780266,0.17797223,0.16587688,0.03068335,0.15038659,0.19382028,0.16815057,-0.07516058,-0.14582758,-0.16432749,-0.023985846,-0.29347506,0.041932482,-0.21374242,-0.4116222,0.22560012
-0.27582216,-0.010748206,0.17766114,-0.008691549,0.02520532,0.07224108,-0.009836002,0.03916326,0.090555094,0.20725241,-0.06746962,0.044930246,0.25869504,0.007168674,-0.51589197,-0.16206816,0.055503376,0.056348477,-0.088985935,0.16621983,-0.14284952,0.171025,-0.052813888,0.067453824,0.044586014,0.14993848,0.073654674,0.13977589,-0.00078382,-0.07628608,0.018930037,-0.034946892,0.17684262,-0.01486123,-0.010993083,-0.0677719,0.2919944,-0.18625672,-0.06001035,-0.22559848,-0.07985416,0.15699235,-0.0278343,0.012340712,-0.06916295,0.001489507,0.06250561,0.35087878,0.067507386,0.08379002,0.19097205,-0.01810505,-0.01826668,0.04597212,-0.02609059,0.14283569,0.22637849,0.065692596,0.12815593,0.058553774,-0.2859595,0.020721084,-0.29264244,-0.17794769,-0.26273042,-0.18436627,-0.10431114,-0.15908547,-0.19933634,-0.034710832,-0.021001095,0.088238105,-0.14950083,-0.010831839,-0.050777674,-0.1298244,-0.13803186,-0.17409159,0.012909365,-0.11413968,0.02926972,-0.051842198,0.06958573,0.09272625,0.07205042,-0.15951218,0.057272986,0.10239626,0.07091448,0.13372009,0.025763864,0.045354404,-0.13098076,0.040781397,-0.17849323,-0.10187018,0.4357954,0.045362454,-0.18224552,-0.023823489,-0.27731898,-0.011833668,-0.13960293,0.13659412,-0.14747469,-0.0528229,-0.09191271,-0.20005296,0.12048686,-0.26263475,-0.03699252,-0.21219233,-0.050317563,-0.091164544,-0.14685605,-0.13487226,0.19076616,-0.14712854,0.095612794,-0.09836145,-0.11338457,-0.0464261,-0.19520342,0.06378271,0.008705608,0.023743281,0.007839195,-0.122128665,0.13674556,-0.04037635,0.080552384,-0.007612172,0.011161312,-0.042584114,-0.13003074,0.37999776,-0.12382926,-0.17572245,-0.023378596,0.19397525,0.019994138,0.08414779,0.011520233,-0.3732899,0.18631524,-0.1837904,-0.047841806,0.34907702,-0.037839614,0.45541662,-0.02639417,-0.2979255,0.22452667,-0.41356876,-0.20383647,-0.25447533,-0.07894844,0.26352963,-0.06626229,-0.08160423,0.18205667,-0.11508126,0.17171405,-0.05258766,0.07101812,0.13133588,-0.16386667,0.08129218,-0.27812317,0.07978911,-0.017963992,-0.23688059,0.23822793,-0.13723736,0.28185707,0.09878816,-0.176726,-0.30151328,0.26786673,-0.054782663,0.067140296,0.23270482,0.021850323,0.13740394,0.030890265,-0.10377692,0.16769432,0.20261233
0.25563407,0.15445536,0.1821353,0.24322185,0.07710851,-0.02580945,0.112972364,0.15500921,-0.014553329,0.12639685,0.058582988,0.1195255,-0.1266622,0.33984786,-0.20977719,0.17444262,0.14478698,-0.35131043,-0.33845958,-0.25701252,-0.12589367,-0.074720606,-0.15600464,-0.16406609,-0.021845443,-0.10917741,-0.20372692,-0.21166675,-0.13870583,-0.13174798,-0.39052078,-0.16571115,-0.18125685,-0.13549514,-0.37571657,-0.2950895,-0.21085781,-0.39733994,-0.29181045,-0.26135904,-0.1731714,-0.21087381,-0.17694032,-0.2295777,-0.34656665,-0.057478882,-0.3009576,-0.08830703,-0.14526549,-0.3613598,-0.22717585,0.023958588,-0.106704846,0.070606545,-0.016110199,-0.5622796,-0.38669467,-0.17842653,-0.019338936,-0.24886975,-0.29283395,-0.28168657,-0.48944774,-0.10438704,-0.25181863,-0.26857248,-0.340762,-0.16213562,-0.14265375,-0.25208944,-0.27424717,-0.37037846,-0.40687066,-0.3988161,-0.27155274,-0.28977552,-0.1813018,-0.21393235,-0.29286477,-0.3945885,-0.3171308,-0.18689264,-0.2853979,-0.31248963,-0.17752473,-0.15964948,-0.071057744,-0.25565237,-0.11976775,-0.2743318,-0.13757028,-0.01232562,-0.29382917,-0.032906473,-0.28099796,-0.10054924,-0.4073611,-0.2945766,-0.13796705,-0.101889744,-0.014313071,-0.30874482,-0.2287038,-0.11152511,-0.43820295,-0.49227065,-0.30302757,-0.21562217,-0.17076473,-0.33819813,-0.17967017,-0.44901645,-0.08295532,-0.22129482,-0.4122255,-0.21272165,0.2373123,-0.24609576,-0.26957357,-0.1703652,-0.3345807,-0.36480525,-0.53708935,-0.020544883,0.12710094,-0.1321321,-0.107214905,-0.25847828,-0.29641703,-0.2641368,-0.21712512,-0.25137886,-0.32050586,-0.29873282,-0.11059945,-0.71614015,-0.34521827,0.4179685,-0.14360124,-0.3807737,-0.36229196,-0.4493702,-0.1842004,-0.33652014,-0.35999504,-0.4538229,-0.1963316,0.12730436,-0.5626565,-0.05088096,-0.2425015,-0.26616207,0.046239752,0.34282917,-0.43347552,0.011331242,-0.62487036,-0.279233,-0.16912167,-0.12352604,-0.111295424,-0.40102342,-0.065182924,-0.07775765,-0.1474479,-0.2379266,0.041529898,0.0499972,0.28276268,-0.2403109,-0.13618606,0.04335663,-0.3426239,0.17096594,0.041810147,0.18095908,0.18672477,-0.17330326,-0.20472863,-0.19195116,-0.10960416,0.2690039,-0.058903597,-0.09386472,0.14609297,-0.05752878,0.41601133,0.0217426
0.22168288,0.13991196,0.2615233,0.18261027,0.016714701,-0.003225097,0.13191274,0.16922404,0.11573318,0.12680459,0.054156266,0.10126526,0.39455494,0.3571985,-0.2153282,-0.06859092,-0.12556687,0.006421146,0.059770055,-0.060833164,0.10089926,0.031875234,-0.07466019,-0.070037834,-0.07861446,-0.11442165,-0.069657326,-0.07616135,-0.04684399,-0.23419194,0.040561434,0.003264438,-0.117583275,-0.037806742,-0.09424384,-0.01488864,0.00896431,-0.14279722,-0.04015063,-0.19264732,-0.13684843,-0.05179376,-0.14158916,-0.04581024,0.095557995,0.21344693,-0.09757,0.008192364,-0.24157467,0.04086571,-0.16961384,0.16269872,-0.2080063,0.024288725,-0.1705962,-0.041983273,-0.23559551,-0.12611558,-0.04981339,-0.19341701,0.048618186,-0.134886,0.014574898,0.000870816,-0.033358015,-0.009614323,-0.07691493,0.051998086,-0.04196197,-0.077841856,-0.11955605,-0.17761254,-0.15100388,-0.049320865,-0.08484808,-0.015634442,-0.092094004,-0.11920444,0.13063729,-0.10499174,-0.15996982,0.02634273,-0.027823465,0.01363682,0.062217318,0.06425901,0.079082504,-0.028244974,-0.11474575,0.03147293,-0.013541361,-0.2032753,-0.10586241,-0.081227064,-0.065502025,0.00191842,-0.36716846,-0.15774477,-0.013481199,0.12999538,0.06383848,-0.027563369,-0.13999334,0.19883725,-0.26163572,-0.12463242,-0.18919156,-0.14048359,-0.17143483,-0.019715093,0.01788522,-0.27080804,-0.12046228,-0.06992058,-0.019196127,-0.09065052,0.5038529,-0.37468618,-0.16908842,-0.173108,-0.078768045,-0.1125866,-0.39514372,0.065224074,-0.06299907,0.08003844,-0.37077957,-0.18037885,-0.01799909,-0.18581463,-0.23621462,-0.21868436,0.041763842,0.044125326,-0.07758947,-0.19330956,-0.09560398,0.10075309,-0.10219717,0.073000066,0.10284375,-0.40832716,-0.15171064,-0.12882778,0.025376413,-0.39291152,0.10376452,-0.030302288,-0.2252114,0.109593056,-0.24875471,-0.005389154,-0.09472279,0.07141436,-0.23886843,0.08740824,0.021528076,0.36579907,0.012878972,-0.09856143,0.1119143,0.3132933,-0.012120687,-0.2614738,0.022745552,0.067616306,-0.21755753,-0.2068048,0.19387192,-0.4134767,-0.057983607,0.5184375,-0.0430396,0.030004414,0.130526,0.14852907,0.4005648,0.081397034,-0.003236007,0.04286408,-0.09128332,0.16836627,-0.066744335,0.06604607,0.4473194,0.22306122,-0.18013509,-0.31925133
-0.15357636,-0.012994014,-0.03147831,0.026298072,-0.072092876,-0.003329906,-0.014342963,-0.011114535,-0.13055468,0.05837792,0.157725,0.2542445,0.011643583,0.079976134,-0.10930145,0.14643408,-0.3957523,-0.044910364,0.017863931,-0.055461846,-0.15461528,-0.005149982,-0.028093893,0.010311912,-0.12627642,-0.0376113,-0.11414475,-0.13513668,-0.059415575,-0.044826124,0.030782608,-0.00247266,-0.08357382,0.0682853,-0.20067185,-0.09809313,0.04902623,-0.07389248,0.005112706,-0.16628568,0.20481993,0.33077303,0.017846365,-0.013793458,-0.14789233,0.1849011,-0.06442755,0.14023314,-0.04928876,0.01830563,-0.21806306,0.28544927,0.10071813,-0.07815072,-0.064781964,0.20057473,-0.10437022,-0.07596089,0.03370388,-0.23200317,-0.10697547,0.16295327,-0.08796082,-0.0801352,-0.09470973,-0.19286773,0.12560335,-0.16239388,-0.1862124,0.14878905,-0.19345632,0.013133791,-0.17369294,-0.04093998,-0.036332913,0.12422528,-0.032530203,-0.07578362,-0.26836166,-0.13131312,-0.020761302,-0.05084046,0.019096877,0.14320996,0.09829662,0.26670575,0.11063178,0.20546858,0.036521938,-0.034459982,-0.003532001,-0.094054684,0.000323623,-0.23167327,-0.25316447,-0.026277563,0.08639824,-0.028780833,0.17562807,-0.06422544,-0.23667231,-0.025443912,0.002796496,-0.14169961,0.096828096,-0.09167667,-0.22773744,-0.017876996,0.2206013,-0.1927767,-0.22495261,-0.1563843,-0.28583074,-0.17206201,0.17312114,0.016407436,0.0689819,0.11861935,-0.09039933,-0.30603966,-0.2830856,-0.049936473,0.054720905,0.000832501,0.17034444,-0.054382958,-0.097761214,0.16250129,-0.017882241,0.041380722,-0.024312953,-0.20696321,-0.102279335,-0.22221698,-0.07487091,0.32534415,0.19699912,0.563202,-0.01216906,-0.26083255,0.022009382,0.005091046,0.07595864,-0.2562246,0.18408264,-0.12812775,-0.24043548,-0.41429728,-0.005386783,-0.016487505,-0.31727535,-0.071489215,-0.10685458,0.41835564,-0.22586311,-0.18561883,0.03129183,-0.34255683,-0.14548147,0.2358223,-0.12291508,0.0661292,-0.1864051,0.21208885,0.22502302,0.3326914,-0.030157253,-0.23028673,-0.23309325,0.2720594,-0.092262074,0.20922354,0.10104518,-0.28589448,-0.18204431,-0.29946566,-0.36491075,0.030791108,-0.4061775,0.1693062,-0.57809556,0.28503138,-0.22779459,-0.057998456,0.092713304,0.25423574,0.06639506,0.82544357
-0.34240374,0.034432516,0.022566423,-0.06884955,0.04544554,0.1331181,0.012804624,0.0413048,0.034769498,0.054249365,0.065442376,0.054787237,0.18161249,-0.48318556,0.18522945,-0.2624413,-0.036434,0.1548856,0.0377334,-0.021820672,0.09745957,0.07996949,0.1867068,0.14445794,0.12881447,-0.07787306,-0.027134513,0.056855824,0.21701814,0.15768541,0.07163101,-0.042173263,-0.01709626,0.14473113,0.106232576,0.1378389,-0.020111462,-0.031091075,0.10769481,0.030847704,0.070351236,0.05171588,-0.004176971,-0.01927073,0.057505284,-0.13814001,0.04617927,-0.08717995,0.14605847,-0.03543631,0.14686239,0.097049564,0.069774345,0.030260492,0.15533237,0.003686481,0.035384487,0.015556241,0.098078765,-0.019012162,0.07058833,0.046594292,0.22422503,-0.04379988,0.15763736,0.08953983,0.12146057,-0.004730398,0.02737368,0.07381238,0.056301694,0.39285958,-0.000988628,-0.05248042,0.024549706,0.0304029,0.18327703,0.13298588,-0.03744257,0.08136957,0.104308195,0.16738312,0.34010112,0.15834282,0.15255158,0.11530221,0.08067674,-0.043347538,0.1216057,0.098249465,-0.017631304,0.079765804,0.16809246,-0.002348678,-0.028069172,0.16756007,-0.15138559,0.019863145,-0.1056145,0.2990302,0.19610074,0.0847417,0.027740939,0.1252724,0.46198004,0.04938664,0.041440316,0.2923866,-0.26846454,0.13804421,-0.068626195,0.071117654,0.03210081,0.083656855,-0.07079428,-0.08655161,-0.11663244,0.083869405,-0.021583911,0.08767347,0.038094334,0.07974108,0.21595855,-0.24163982,0.13702302,0.3077213,-0.13946363,0.06369528,-0.19562855,0.17571703,0.006703162,0.17132369,0.16154288,0.21281195,0.087877676,0.13393258,0.048720818,0.010718168,0.031881634,-0.10095723,0.020497046,0.2529996,0.22095092,-0.046345405,-0.07740618,0.008131471,0.04354667,-0.0667935,0.003032625,-0.065852724,-0.004581179,0.013063654,-0.22757794,-0.13859802,0.15931855,0.113585845,-0.15441984,-0.102700084,-0.1583539,0.000530723,0.041770242,-0.017567087,0.14207998,0.29249913,0.070355326,0.15394565,0.030206792,0.30319375,0.17163332,-0.3335659,0.07461169,0.28732836,-0.33384323,-0.044996634,0.14141227,-0.044103608,-0.3026547,0.12620313,-0.22934799,-0.39356875,0.093503065,0.4452566,0.1631904,0.2957499,-0.11907556,-0.26534006,0.22259256,-0.37606743
0.13128741,-0.08476683,-0.07951882,0.025746863,-0.01957493,-0.20236099,-0.24145834,-0.12337891,-0.15525877,0.039972562,0.27705577,0.47610548,0.25251365,0.026071843,-0.07564015,-0.026432974,0.05616785,0.45400187,0.07509723,0.008253042,0.15408224,0.16683191,0.35251564,0.3207729,0.24690521,0.14417766,0.026303897,0.12860684,0.18541245,0.4090212,0.18797532,0.23520745,0.14576308,-0.026459046,0.27822888,0.1971686,0.12634182,0.23472808,0.29170188,0.12579396,0.026989326,0.09901432,0.24012323,0.20377612,0.04322391,0.41021726,-0.006719477,0.019196806,-0.1889542,0.37814426,-0.049259458,-0.05043106,0.35786632,0.308143,0.17706847,-0.27235278,-0.055692438,0.067942224,0.19280544,0.3569563,0.4003969,0.26249933,0.31478882,0.40965885,0.13593285,0.4195441,0.6087662,0.28725967,0.27722007,-0.24416243,0.34253797,0.20466389,0.23819426,0.19930577,0.19367744,0.22872837,0.17749582,0.22758429,0.18690808,0.4020754,0.2837319,0.14572516,0.17188978,0.17725433,0.31269482,0.1076433,0.25051785,0.12269831,0.12043686,0.20965903,0.28454456,0.26874134,0.16038725,0.04829169,0.29901755,0.15686752,-0.028194804,0.16132109,0.1371002,0.3689006,0.31314573,0.3452033,0.027233617,0.057453204,0.11552634,0.23415793,0.21309447,0.2837565,0.03650732,0.14546752,0.24315411,0.37508026,0.26628092,0.09104619,-0.083596535,0.11488253,-0.04253069,0.18394825,0.21536061,0.052261632,0.24567176,0.050699506,-0.1300262,0.13525668,0.24222629,-0.32558993,-0.043574713,0.15149686,0.48632145,0.1430741,0.004516329,0.31279308,-0.10627251,0.13889804,0.14208807,-0.14462025,-0.107126944,0.5654912,-0.035219252,-0.29608694,0.39502066,-0.17990337,0.36717257,0.23372334,-0.005345563,0.2563981,0.042713214,0.19592582,0.19242853,0.2461126,0.13081226,0.3636597,0.16995862,0.36193597,0.08058221,0.14683512,-0.35321355,-0.12944825,-0.01082105,-0.12142584,0.030750811,-0.25359076,0.4348634,0.2722178,-0.021099726,0.1386914,0.26868898,-0.05927921,-0.3895992,0.25794333,0.056398354,-0.12203484,-0.35782534,-0.030024001,-0.002920191,0.19631517,-0.3276742,0.4052992,-0.19098186,-0.026031872,-0.25257176,0.2588362,-0.1978141,-0.012274515,0.05965982,0.079404525,-0.37424982,-0.3591037
-0.6061087,0.009200388,-0.040857375,-0.06759637,-0.11382985,0.14327353,-0.020838385,-0.0640048,-0.12229829,-0.028048879,0.186474,-0.2996788,-0.23177695,0.09592085,-0.039591428,-0.15047516,-0.30227596,-0.027502451,0.046556164,0.059934318,-0.000423618,0.061988868,0.01939627,0.08878276,0.16314729,-0.035262015,0.0684156,0.06701867,0.031723987,-0.021092072,0.022201864,0.050842345,0.1337836,0.029443134,0.033192087,0.056181837,0.00480571,0.038742222,0.13456358,-0.019475333,0.17080785,-0.15592168,0.095899984,-0.04727779,0.02674361,0.29190853,0.042736903,0.20710097,0.057624355,0.13427395,0.40930086,-0.2745315,0.06845818,0.16012648,-0.00302103,0.20936003,0.02530405,0.12218264,-0.013226902,-0.05983359,0.08394371,-0.058088783,0.09405263,0.055890564,0.121646605,0.118413754,0.08438757,0.10891995,-0.016255604,-0.08331258,-0.022978377,0.03693899,0.12715554,0.12107976,0.009877611,0.070584014,0.09681206,0.09822524,-0.022525432,0.02836598,0.1352723,-0.021740401,0.04909462,-0.17957148,-0.07331336,-0.0000871,0.22710703,0.21183385,0.03463008,0.012988306,0.18156515,-0.003789238,-0.034990195,0.15640643,0.011900783,0.057391457,0.31725022,0.14037262,0.09688424,0.10870266,0.14797029,0.20943773,0.067112535,0.10346107,-0.110139154,0.01246445,0.12205555,0.16360618,0.09151376,0.061200514,0.037768714,0.12587607,0.103520736,0.04380851,0.01245736,0.052478354,-0.025643522,-0.048506577,-0.022504263,0.07808836,0.28382427,0.09137304,-0.14644662,-0.031369373,0.5969016,0.102829166,0.11108437,0.16226906,-0.07479237,0.06618169,-0.08789865,-0.075432464,0.1411861,0.033,0.041064832,0.054157287,0.13777483,0.19243614,0.1489142,0.14541171,-0.010483004,0.27631608,-0.092492275,0.03469159,0.14365536,0.038865004,-0.11740032,0.22951643,0.024829183,0.16878006,0.121047564,-0.09185745,0.17701319,-0.6118464,0.17390156,0.089620106,-0.14632148,0.08835551,0.11125725,-0.03673737,-0.015108454,-0.28612655,0.06624355,-0.2055133,0.15526772,0.39971736,-0.09467345,0.40399882,0.06308098,0.12686263,0.080856584,-0.027620595,0.010817153,0.3117686,0.21853995,-0.3258754,-0.06610422,0.10938525,0.19464307,0.25274497,0.1103364,-0.3691844,0.113652825,0.07900398,-0.24638562,-0.27255002,0.2957289,0.25891373
-0.23420025,0.10235082,0.06778636,0.011614438,0.12575184,0.28095964,-0.0444741,0.013983407,0.25191644,0.051814415,0.02332303,0.13320279,-0.04163467,0.33090574,0.25405726,0.1787141,0.072083205,-0.17160837,0.12307396,-0.004502798,0.09666192,0.050682396,0.12687208,0.022490742,0.09270006,0.025444334,-0.11150425,-0.068963215,0.11044764,-0.24411905,0.15997224,0.11539088,-0.024673522,0.16948536,-0.007122284,-0.003299681,-0.33210552,0.13201275,0.09391781,-0.045329344,0.2910137,0.03110134,0.038183786,0.06273951,0.04468349,-0.2651197,-0.03437975,-0.17687467,0.010507733,0.09618156,-0.42601064,0.091243565,0.24990116,0.09833027,-0.17516191,-0.09442108,-0.00815274,0.12227421,-0.07222631,-0.13495927,0.17628805,0.07575362,0.015192219,-0.12477988,-0.012298632,0.077675514,0.1434653,-0.0272052,0.11321413,0.1609616,0.13853894,-0.053525344,-0.13365974,-0.14654121,0.22070804,0.026594246,0.021834526,0.116848536,-0.16729766,0.015254916,-0.051922753,0.1704334,0.19990146,0.08894961,0.21643631,-0.13858698,-0.1635164,0.34845403,0.10310845,0.040550094,0.086553514,0.1161692,-0.10863429,-0.54858124,-0.026223365,0.04702374,0.5086821,-0.1897126,-0.09541873,-0.046531625,-0.13229913,0.010751697,-0.110996105,0.029551048,-0.082703546,-0.17315668,0.22297798,0.027709275,0.1495697,0.18012649,0.112659626,0.16020639,-0.24040855,0.12953925,0.22586814,0.029338883,-0.15276632,-0.083418764,-0.08489721,0.21007209,-0.10673179,-0.23898096,-0.14385942,0.002780241,0.19812231,-0.25468364,-0.17022033,0.23623486,0.06734528,-0.18079548,0.2269975,-0.25040227,0.27157757,0.10540554,-0.06581627,0.1684522,0.13084756,0.016561802,0.002032254,0.116284475,0.088898465,-0.48649085,-0.22393598,0.1639962,0.25643814,0.058509376,-0.3777457,-0.20512035,-0.001789411,-0.0225048,-0.18643214,0.042199396,-0.12475299,0.3205365,0.042942062,-0.2840874,0.19753389,-0.4063368,-0.07692759,-0.0747389,-0.18436861,-0.36380988,-0.08900511,-0.08131299,0.16421278,0.55860186,-0.023455134,-0.15823199,0.18135598,0.17960341,-0.2668537,-0.11091331,-0.14401864,0.112317875,-0.3396505,0.2746399,-0.019254437,0.22468905,-0.15503162,-0.3000119,0.00018842,0.101547904,-0.41116828,-0.21507359,-0.2147473,0.008218851,-0.28411484,-0.32568625
